NOM;CODI;DATA;SEXE;GRUP_EDAT;RESIDENCIA;CASOS_CONFIRMAT;PCR;TAR;INGRESSOS_TOTAL;INGRESSOS_CRITIC;INGRESSATS_TOTAL;INGRESSATS_CRITIC;EXITUS;CASOS_PCR;CASOS_TAR;POSITIVITAT_PCR_NUM;POSITIVITAT_TAR_NUM;POSITIVITAT_PCR_DEN;POSITIVITAT_TAR_DEN;VACUNATS_DOSI_1;VACUNATS_DOSI_2
CATALUNYA;GLOBAL;2021-08-03;Dona;20 a 29;Si;2;14;2;0;0;0;0;0;1;1;1;1;10;2;3;0
CATALUNYA;GLOBAL;2021-08-03;Dona;30 a 39;No;228;2334;1008;22;6;97;17;0;85;143;103;154;1768;874;5645;1374
CATALUNYA;GLOBAL;2021-08-03;Dona;30 a 39;Si;0;31;2;0;0;0;0;0;0;0;0;0;20;2;0;0
CATALUNYA;GLOBAL;2021-08-03;Dona;40 a 49;No;223;2867;987;8;3;92;25;0;97;126;106;131;2140;870;1613;398
CATALUNYA;GLOBAL;2021-08-03;Dona;40 a 49;Si;1;60;9;0;0;2;0;0;1;0;1;0;32;6;1;0
CATALUNYA;GLOBAL;2021-08-03;Dona;50 a 59;No;142;2590;1026;5;3;111;29;0;58;84;87;91;2002;915;707;144
CATALUNYA;GLOBAL;2021-08-03;Dona;50 a 59;Si;3;76;6;0;0;4;1;0;3;0;3;0;53;4;0;1
CATALUNYA;GLOBAL;2021-08-03;Dona;60 a 69;No;117;1250;758;17;2;154;43;0;43;74;59;73;979;693;416;331
CATALUNYA;GLOBAL;2021-08-03;Dona;60 a 69;Si;0;92;14;1;0;4;0;0;0;0;1;0;57;9;0;1
CATALUNYA;GLOBAL;2021-08-03;Dona;70 a 79;No;68;543;363;16;5;97;18;0;26;42;33;40;473;336;67;24
CATALUNYA;GLOBAL;2021-08-03;Dona;70 a 79;Si;4;273;37;2;0;6;0;0;3;1;3;1;174;23;3;0
CATALUNYA;GLOBAL;2021-08-03;Dona;80 o més;No;59;680;257;19;1;163;5;5;26;33;30;34;598;238;20;15
CATALUNYA;GLOBAL;2021-08-03;Dona;80 o més;Si;21;1752;211;5;0;41;0;7;20;1;31;2;1081;141;1;3
CATALUNYA;GLOBAL;2021-08-03;Home;0 a 9;No;104;375;508;0;0;4;1;0;54;50;50;51;349;487;0;0
CATALUNYA;GLOBAL;2021-08-03;Home;0 a 9;Si;0;3;1;0;0;0;0;0;0;0;0;0;2;1;0;0
CATALUNYA;GLOBAL;2021-08-03;Home;10 a 19;No;260;661;1019;1;0;7;0;0;98;162;109;168;565;919;6937;1382
CATALUNYA;GLOBAL;2021-08-03;Home;10 a 19;Si;1;10;8;0;0;0;0;0;1;0;1;0;7;8;25;4
CATALUNYA;GLOBAL;2021-08-03;Home;20 a 29;No;235;1092;942;3;1;55;9;0;68;167;87;163;865;815;9438;2472
CATALUNYA;GLOBAL;2021-08-03;Home;20 a 29;Si;0;23;5;0;0;0;0;0;0;0;0;0;16;5;6;0
CATALUNYA;GLOBAL;2021-08-03;Home;30 a 39;No;241;1082;784;14;4;100;20;0;81;160;95;154;859;711;6382;1588
CATALUNYA;GLOBAL;2021-08-03;Home;30 a 39;Si;1;27;8;0;0;0;0;0;1;0;1;0;19;7;3;1
CATALUNYA;GLOBAL;2021-08-03;Home;40 a 49;No;176;1231;742;23;6;152;58;1;72;104;84;109;992;676;1827;452
CATALUNYA;GLOBAL;2021-08-03;Home;40 a 49;Si;0;51;11;0;0;2;0;0;0;0;0;0;37;7;3;0
CATALUNYA;GLOBAL;2021-08-03;Home;50 a 59;No;125;1031;615;12;4;156;63;1;43;82;66;88;839;557;810;124
CATALUNYA;GLOBAL;2021-08-03;Home;50 a 59;Si;2;54;18;0;1;7;2;0;1;1;1;1;36;13;1;1
CATALUNYA;GLOBAL;2021-08-03;Home;60 a 69;No;101;770;463;21;9;275;117;2;38;63;49;61;632;422;391;282
CATALUNYA;GLOBAL;2021-08-03;Home;60 a 69;Si;2;79;6;0;0;8;2;0;2;0;3;0;60;4;2;2
CATALUNYA;GLOBAL;2021-08-03;Home;70 a 79;No;56;576;293;14;4;186;43;4;17;39;31;38;506;271;44;16
CATALUNYA;GLOBAL;2021-08-03;Home;70 a 79;Si;6;145;20;3;0;17;1;0;6;0;6;0;86;12;1;0
CATALUNYA;GLOBAL;2021-08-03;Home;80 o més;No;45;526;174;31;0;179;10;9;25;20;32;22;472;162;15;9
CATALUNYA;GLOBAL;2021-08-03;Home;80 o més;Si;12;467;64;2;0;40;0;1;9;3;9;3;301;44;1;0
CATALUNYA;GLOBAL;2021-08-02;Altres;N/A;--;115;1367;6;29;3;156;41;0;52;63;45;1;1355;5;109;52
CATALUNYA;GLOBAL;2021-08-02;Dona;0 a 9;No;152;323;615;1;0;2;0;0;63;89;65;83;288;570;0;0
CATALUNYA;GLOBAL;2021-08-02;Dona;0 a 9;Si;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0
CATALUNYA;GLOBAL;2021-08-02;Dona;10 a 19;No;300;724;1546;2;0;5;0;0;95;205;97;195;607;1369;2779;2495
CATALUNYA;GLOBAL;2021-08-02;Dona;10 a 19;Si;0;10;6;0;0;0;0;0;0;0;0;0;10;5;2;1
CATALUNYA;GLOBAL;2021-08-02;Dona;20 a 29;No;319;1604;1586;3;2;37;7;0;108;211;117;204;1198;1339;3271;4309
CATALUNYA;GLOBAL;2021-08-02;Dona;20 a 29;Si;0;9;7;0;0;0;0;0;0;0;0;0;5;7;1;2
CATALUNYA;GLOBAL;2021-08-02;Dona;30 a 39;No;321;1783;1299;13;1;97;16;0;102;219;118;217;1349;1127;2393;2427
CATALUNYA;GLOBAL;2021-08-02;Dona;30 a 39;Si;1;17;6;0;0;0;0;0;0;1;0;1;12;4;0;0
CATALUNYA;GLOBAL;2021-08-02;Dona;40 a 49;No;309;2096;1239;10;1;98;27;0;105;204;119;201;1580;1080;992;492
CATALUNYA;GLOBAL;2021-08-02;Dona;40 a 49;Si;0;47;12;1;0;1;0;0;0;0;0;0;31;7;1;0
CATALUNYA;GLOBAL;2021-08-02;Dona;50 a 59;No;177;1761;1105;19;2;110;29;0;68;109;60;108;1311;966;478;124
CATALUNYA;GLOBAL;2021-08-02;Dona;50 a 59;Si;1;55;17;0;0;4;1;0;0;1;0;1;36;8;1;1
CATALUNYA;GLOBAL;2021-08-02;Dona;60 a 69;No;162;1003;782;16;6;150;42;0;63;99;67;93;803;699;253;205
CATALUNYA;GLOBAL;2021-08-02;Dona;60 a 69;Si;3;90;15;1;0;3;0;0;1;2;1;2;58;9;0;1
CATALUNYA;GLOBAL;2021-08-02;Dona;70 a 79;No;100;562;420;3;4;106;18;2;41;59;45;57;495;398;31;25
CATALUNYA;GLOBAL;2021-08-02;Dona;70 a 79;Si;5;331;43;0;0;5;0;1;4;1;3;1;197;27;1;0
CATALUNYA;GLOBAL;2021-08-02;Dona;80 o més;No;57;684;250;13;0;151;4;4;26;31;28;34;579;236;12;11
CATALUNYA;GLOBAL;2021-08-02;Dona;80 o més;Si;25;1816;220;6;0;42;0;4;16;9;13;9;1109;154;0;1
CATALUNYA;GLOBAL;2021-08-02;Home;0 a 9;No;146;415;730;2;0;7;1;0;62;84;67;77;379;685;0;0
CATALUNYA;GLOBAL;2021-08-02;Home;0 a 9;Si;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
CATALUNYA;GLOBAL;2021-08-02;Home;10 a 19;No;309;606;1424;4;0;10;0;0;79;230;87;228;513;1279;3094;2139
CATALUNYA;GLOBAL;2021-08-02;Home;10 a 19;Si;0;13;5;0;0;0;0;0;0;0;0;0;12;5;5;1
CATALUNYA;GLOBAL;2021-08-02;Home;20 a 29;No;302;839;1283;10;3;60;9;0;87;215;89;207;646;1139;3950;4117
CATALUNYA;GLOBAL;2021-08-02;Home;20 a 29;Si;0;10;12;0;0;0;0;0;0;0;0;0;8;9;3;0
CATALUNYA;GLOBAL;2021-08-02;Home;30 a 39;No;313;899;1075;12;3;106;19;0;109;204;101;203;721;966;2592;2792
CATALUNYA;GLOBAL;2021-08-02;Home;30 a 39;Si;1;18;9;0;0;0;0;0;1;0;1;0;9;5;1;2
CATALUNYA;GLOBAL;2021-08-02;Home;40 a 49;No;262;1053;939;15;4;178;63;0;79;183;82;175;858;844;1252;543
CATALUNYA;GLOBAL;2021-08-02;Home;40 a 49;Si;1;45;21;1;0;1;0;0;0;1;0;1;27;10;3;0
CATALUNYA;GLOBAL;2021-08-02;Home;50 a 59;No;151;952;693;9;6;171;70;0;50;101;53;93;781;617;516;145
CATALUNYA;GLOBAL;2021-08-02;Home;50 a 59;Si;4;63;15;1;0;6;1;0;1;3;1;3;32;9;0;0
CATALUNYA;GLOBAL;2021-08-02;Home;60 a 69;No;131;720;525;16;7;282;113;4;53;78;55;73;594;465;233;177
CATALUNYA;GLOBAL;2021-08-02;Home;60 a 69;Si;2;72;16;0;0;8;2;0;1;1;0;1;43;9;0;0
CATALUNYA;GLOBAL;2021-08-02;Home;70 a 79;No;89;609;323;14;5;192;48;2;44;45;41;45;534;300;28;10
CATALUNYA;GLOBAL;2021-08-02;Home;70 a 79;Si;3;178;33;1;0;16;1;0;3;0;4;0;112;18;0;0
CATALUNYA;GLOBAL;2021-08-02;Home;80 o més;No;60;482;170;18;1;179;11;8;27;33;25;30;409;162;7;2
CATALUNYA;GLOBAL;2021-08-02;Home;80 o més;Si;11;526;73;5;0;41;0;3;10;1;17;3;330;41;0;0
CATALUNYA;GLOBAL;2021-08-01;Altres;N/A;--;46;344;4;26;2;157;47;0;22;24;21;2;341;4;6;2
CATALUNYA;GLOBAL;2021-08-01;Dona;0 a 9;No;39;140;207;0;0;3;0;0;15;24;18;23;134;199;0;0
CATALUNYA;GLOBAL;2021-08-01;Dona;0 a 9;Si;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CATALUNYA;GLOBAL;2021-08-01;Dona;10 a 19;No;112;269;546;2;0;5;0;0;32;80;37;75;224;479;726;713
CATALUNYA;GLOBAL;2021-08-01;Dona;10 a 19;Si;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
CATALUNYA;GLOBAL;2021-08-01;Dona;20 a 29;No;113;437;468;5;0;39;7;0;39;74;29;73;345;407;1105;1766
CATALUNYA;GLOBAL;2021-08-01;Dona;20 a 29;Si;0;1;4;0;0;0;0;0;0;0;0;0;0;3;1;0
CATALUNYA;GLOBAL;2021-08-01;Dona;30 a 39;No;131;474;370;8;1;106;17;0;36;95;33;81;379;326;882;2444
CATALUNYA;GLOBAL;2021-08-01;Dona;30 a 39;Si;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
CATALUNYA;GLOBAL;2021-08-01;Dona;40 a 49;No;94;470;429;9;2;105;30;0;30;64;33;61;377;373;157;140
CATALUNYA;GLOBAL;2021-08-01;Dona;40 a 49;Si;0;8;3;0;0;1;0;0;0;0;0;0;6;2;0;0
CATALUNYA;GLOBAL;2021-08-01;Dona;50 a 59;No;57;396;435;6;2;113;29;0;17;40;21;36;315;382;67;46
CATALUNYA;GLOBAL;2021-08-01;Dona;50 a 59;Si;0;3;6;0;0;4;1;0;0;0;0;1;3;5;0;0
CATALUNYA;GLOBAL;2021-08-01;Dona;60 a 69;No;61;230;316;12;4;154;40;1;16;45;15;42;199;288;45;56
CATALUNYA;GLOBAL;2021-08-01;Dona;60 a 69;Si;0;17;12;0;0;3;0;0;0;0;0;0;10;7;0;0
CATALUNYA;GLOBAL;2021-08-01;Dona;70 a 79;No;21;174;137;7;0;107;15;2;8;13;9;13;155;128;4;4
CATALUNYA;GLOBAL;2021-08-01;Dona;70 a 79;Si;2;42;49;1;0;5;0;0;0;2;0;2;25;38;0;0
CATALUNYA;GLOBAL;2021-08-01;Dona;80 o més;No;29;278;103;6;1;172;4;3;8;21;9;19;253;98;0;0
CATALUNYA;GLOBAL;2021-08-01;Dona;80 o més;Si;8;236;284;6;0;41;0;2;1;7;1;6;153;201;0;0
CATALUNYA;GLOBAL;2021-08-01;Home;0 a 9;No;50;171;211;1;0;5;1;0;24;26;29;27;160;200;0;0
CATALUNYA;GLOBAL;2021-08-01;Home;0 a 9;Si;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CATALUNYA;GLOBAL;2021-08-01;Home;10 a 19;No;103;207;470;0;0;8;0;0;37;66;37;66;176;419;770;623
CATALUNYA;GLOBAL;2021-08-01;Home;10 a 19;Si;0;0;5;0;0;0;0;0;0;0;0;0;0;4;1;0
CATALUNYA;GLOBAL;2021-08-01;Home;20 a 29;No;106;286;342;9;0;57;8;0;31;75;33;72;235;302;1256;1569
CATALUNYA;GLOBAL;2021-08-01;Home;20 a 29;Si;0;1;6;0;0;0;0;0;0;0;0;0;1;4;2;0
CATALUNYA;GLOBAL;2021-08-01;Home;30 a 39;No;98;271;278;19;3;117;22;0;25;73;30;63;220;250;1018;2384
CATALUNYA;GLOBAL;2021-08-01;Home;30 a 39;Si;0;1;7;0;0;0;0;0;0;0;0;0;0;4;0;0
CATALUNYA;GLOBAL;2021-08-01;Home;40 a 49;No;92;290;323;12;5;188;58;0;29;63;21;61;245;299;161;184
CATALUNYA;GLOBAL;2021-08-01;Home;40 a 49;Si;0;4;8;0;0;1;0;0;0;0;0;0;3;6;0;0
CATALUNYA;GLOBAL;2021-08-01;Home;50 a 59;No;61;301;300;13;7;171;66;0;22;39;23;34;266;273;73;37
CATALUNYA;GLOBAL;2021-08-01;Home;50 a 59;Si;3;9;10;0;0;5;1;0;2;1;2;1;8;6;0;0
CATALUNYA;GLOBAL;2021-08-01;Home;60 a 69;No;49;260;221;17;6;288;106;3;19;30;21;34;224;206;35;37
CATALUNYA;GLOBAL;2021-08-01;Home;60 a 69;Si;0;23;8;0;0;9;2;0;0;0;0;0;14;5;0;0
CATALUNYA;GLOBAL;2021-08-01;Home;70 a 79;No;23;190;107;10;1;190;45;2;8;15;11;15;169;98;2;0
CATALUNYA;GLOBAL;2021-08-01;Home;70 a 79;Si;3;29;28;2;0;15;1;1;1;2;1;2;17;18;0;0
CATALUNYA;GLOBAL;2021-08-01;Home;80 o més;No;22;218;81;11;1;189;12;5;14;8;17;7;193;76;0;0
CATALUNYA;GLOBAL;2021-08-01;Home;80 o més;Si;7;94;78;2;0;41;0;6;5;2;6;2;65;53;0;0
CATALUNYA;GLOBAL;2021-07-31;Altres;N/A;--;40;292;6;18;4;147;44;0;15;25;11;1;287;5;23;8
CATALUNYA;GLOBAL;2021-07-31;Dona;0 a 9;No;71;178;255;1;0;2;0;0;36;35;31;35;171;239;0;0
CATALUNYA;GLOBAL;2021-07-31;Dona;0 a 9;Si;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
CATALUNYA;GLOBAL;2021-07-31;Dona;10 a 19;No;168;408;1499;0;0;5;0;0;47;121;41;122;353;1310;743;2043
CATALUNYA;GLOBAL;2021-07-31;Dona;10 a 19;Si;0;0;2;0;0;0;0;0;0;0;0;2;0;2;1;0
CATALUNYA;GLOBAL;2021-07-31;Dona;20 a 29;No;134;701;931;6;3;41;6;0;44;90;42;94;542;799;1247;4205
CATALUNYA;GLOBAL;2021-07-31;Dona;20 a 29;Si;0;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0
CATALUNYA;GLOBAL;2021-07-31;Dona;30 a 39;No;169;741;584;13;0;100;18;1;48;121;50;111;620;519;1224;1838
CATALUNYA;GLOBAL;2021-07-31;Dona;30 a 39;Si;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0
CATALUNYA;GLOBAL;2021-07-31;Dona;40 a 49;No;117;771;501;11;5;99;29;0;55;62;45;60;620;435;340;320
CATALUNYA;GLOBAL;2021-07-31;Dona;40 a 49;Si;1;11;6;0;0;1;0;0;0;1;0;1;5;4;0;0
CATALUNYA;GLOBAL;2021-07-31;Dona;50 a 59;No;89;617;502;13;2;111;27;0;36;53;36;51;490;437;138;74
CATALUNYA;GLOBAL;2021-07-31;Dona;50 a 59;Si;0;17;3;0;0;4;1;0;0;0;0;0;12;1;0;0
CATALUNYA;GLOBAL;2021-07-31;Dona;60 a 69;No;61;379;358;11;4;156;38;1;14;47;18;49;317;332;92;88
CATALUNYA;GLOBAL;2021-07-31;Dona;60 a 69;Si;1;41;4;1;0;3;0;0;0;1;1;1;28;1;0;0
CATALUNYA;GLOBAL;2021-07-31;Dona;70 a 79;No;26;272;183;11;1;104;14;1;10;16;13;19;239;171;5;5
CATALUNYA;GLOBAL;2021-07-31;Dona;70 a 79;Si;1;120;15;0;0;4;0;1;0;1;1;1;72;11;0;0
CATALUNYA;GLOBAL;2021-07-31;Dona;80 o més;No;35;363;103;17;0;168;3;13;17;18;21;20;306;97;3;0
CATALUNYA;GLOBAL;2021-07-31;Dona;80 o més;Si;18;670;114;7;0;40;0;4;13;5;20;5;452;71;0;1
CATALUNYA;GLOBAL;2021-07-31;Home;0 a 9;No;65;207;309;0;0;5;1;0;23;42;19;43;184;296;0;0
CATALUNYA;GLOBAL;2021-07-31;Home;0 a 9;Si;0;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0
CATALUNYA;GLOBAL;2021-07-31;Home;10 a 19;No;137;333;1142;1;0;9;0;0;29;108;22;108;280;1021;946;1677
CATALUNYA;GLOBAL;2021-07-31;Home;10 a 19;Si;1;4;5;0;0;0;0;0;0;1;0;1;2;5;0;0
CATALUNYA;GLOBAL;2021-07-31;Home;20 a 29;No;153;484;710;10;1;52;9;0;48;105;42;101;391;626;1509;3909
CATALUNYA;GLOBAL;2021-07-31;Home;20 a 29;Si;0;1;2;0;0;0;0;0;0;0;0;0;0;1;0;0
CATALUNYA;GLOBAL;2021-07-31;Home;30 a 39;No;149;532;422;13;2;106;21;0;53;96;50;89;434;378;1455;1987
CATALUNYA;GLOBAL;2021-07-31;Home;30 a 39;Si;0;5;4;0;0;0;0;0;0;0;0;0;4;1;0;1
CATALUNYA;GLOBAL;2021-07-31;Home;40 a 49;No;107;574;387;9;8;187;58;0;29;78;36;73;471;354;366;381
CATALUNYA;GLOBAL;2021-07-31;Home;40 a 49;Si;0;6;1;0;0;1;0;0;0;0;0;0;5;1;0;0
CATALUNYA;GLOBAL;2021-07-31;Home;50 a 59;No;71;461;379;12;6;169;61;0;22;49;25;42;397;333;158;75
CATALUNYA;GLOBAL;2021-07-31;Home;50 a 59;Si;0;19;9;0;0;5;1;0;0;0;0;0;14;7;0;0
CATALUNYA;GLOBAL;2021-07-31;Home;60 a 69;No;71;337;301;18;9;279;103;0;25;46;26;46;299;280;75;66
CATALUNYA;GLOBAL;2021-07-31;Home;60 a 69;Si;0;28;4;0;0;9;3;1;0;0;0;0;16;3;0;0
CATALUNYA;GLOBAL;2021-07-31;Home;70 a 79;No;30;275;139;20;2;191;45;2;8;22;13;26;243;127;4;3
CATALUNYA;GLOBAL;2021-07-31;Home;70 a 79;Si;0;66;6;0;0;15;1;0;0;0;0;0;50;3;0;0
CATALUNYA;GLOBAL;2021-07-31;Home;80 o més;No;29;269;88;25;1;180;11;7;13;16;18;16;235;83;0;0
CATALUNYA;GLOBAL;2021-07-31;Home;80 o més;Si;12;196;37;3;0;42;0;1;10;2;7;2;134;22;0;0
CATALUNYA;GLOBAL;2021-07-30;Altres;N/A;--;103;329;12;38;4;143;46;0;27;76;18;3;320;12;407;262
CATALUNYA;GLOBAL;2021-07-30;Dona;0 a 9;No;153;408;637;2;0;1;0;0;65;88;74;93;377;603;0;0
CATALUNYA;GLOBAL;2021-07-30;Dona;0 a 9;Si;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
CATALUNYA;GLOBAL;2021-07-30;Dona;10 a 19;No;338;963;2663;0;0;7;0;0;97;241;117;237;808;2344;3293;3643
CATALUNYA;GLOBAL;2021-07-30;Dona;10 a 19;Si;4;9;9;0;0;0;0;0;4;0;4;0;7;8;8;1
CATALUNYA;GLOBAL;2021-07-30;Dona;20 a 29;No;330;2262;2020;5;0;46;6;0;104;226;118;233;1700;1698;5299;6145
CATALUNYA;GLOBAL;2021-07-30;Dona;20 a 29;Si;1;17;3;0;0;0;0;0;1;0;1;0;11;3;3;1
CATALUNYA;GLOBAL;2021-07-30;Dona;30 a 39;No;306;2361;1306;17;4;103;22;0;110;196;139;206;1843;1150;4391;3968
CATALUNYA;GLOBAL;2021-07-30;Dona;30 a 39;Si;1;14;5;0;0;0;0;0;1;0;1;0;8;3;4;0
CATALUNYA;GLOBAL;2021-07-30;Dona;40 a 49;No;261;2716;1255;21;3;95;24;0;104;157;142;161;2039;1090;1307;1441
CATALUNYA;GLOBAL;2021-07-30;Dona;40 a 49;Si;0;41;16;0;0;1;0;0;0;0;0;0;18;10;0;0
CATALUNYA;GLOBAL;2021-07-30;Dona;50 a 59;No;158;2367;986;17;4;103;26;0;70;88;90;91;1805;835;625;447
CATALUNYA;GLOBAL;2021-07-30;Dona;50 a 59;Si;4;59;16;0;1;4;1;0;3;1;3;0;38;14;2;1
CATALUNYA;GLOBAL;2021-07-30;Dona;60 a 69;No;139;1111;822;22;3;147;39;1;40;99;63;111;900;734;394;1342
CATALUNYA;GLOBAL;2021-07-30;Dona;60 a 69;Si;3;74;28;0;0;2;0;0;3;0;3;0;50;21;1;4
CATALUNYA;GLOBAL;2021-07-30;Dona;70 a 79;No;83;504;323;15;0;91;14;0;34;49;39;50;454;303;68;98
CATALUNYA;GLOBAL;2021-07-30;Dona;70 a 79;Si;7;180;75;1;0;3;0;1;6;1;7;1;117;47;3;2
CATALUNYA;GLOBAL;2021-07-30;Dona;80 o més;No;79;635;270;27;1;169;5;10;33;46;42;45;558;256;46;76
CATALUNYA;GLOBAL;2021-07-30;Dona;80 o més;Si;45;1323;393;5;0;38;0;4;37;8;41;9;866;235;6;5
CATALUNYA;GLOBAL;2021-07-30;Home;0 a 9;No;133;503;686;1;0;4;1;0;56;77;73;79;468;658;0;0
CATALUNYA;GLOBAL;2021-07-30;Home;0 a 9;Si;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CATALUNYA;GLOBAL;2021-07-30;Home;10 a 19;No;277;769;2112;2;0;9;0;0;89;188;112;189;654;1876;3739;3370
CATALUNYA;GLOBAL;2021-07-30;Home;10 a 19;Si;3;10;11;0;0;0;0;0;3;0;3;1;9;11;12;13
CATALUNYA;GLOBAL;2021-07-30;Home;20 a 29;No;314;1170;1399;8;0;47;8;0;112;202;132;194;910;1214;6368;6386
CATALUNYA;GLOBAL;2021-07-30;Home;20 a 29;Si;0;30;10;0;0;0;0;0;0;0;0;0;15;6;3;1
CATALUNYA;GLOBAL;2021-07-30;Home;30 a 39;No;266;1083;1018;15;0;97;22;0;88;178;116;183;890;910;4669;4187
CATALUNYA;GLOBAL;2021-07-30;Home;30 a 39;Si;0;35;8;0;0;0;0;0;0;0;0;0;15;7;5;5
CATALUNYA;GLOBAL;2021-07-30;Home;40 a 49;No;228;1188;817;26;3;185;58;0;74;154;98;157;977;736;1421;1526
CATALUNYA;GLOBAL;2021-07-30;Home;40 a 49;Si;1;62;23;0;0;1;0;0;1;0;1;0;35;14;3;2
CATALUNYA;GLOBAL;2021-07-30;Home;50 a 59;No;121;1010;633;24;11;167;59;1;56;65;70;66;835;558;670;488
CATALUNYA;GLOBAL;2021-07-30;Home;50 a 59;Si;0;99;16;0;0;5;1;0;0;0;1;0;63;13;2;1
CATALUNYA;GLOBAL;2021-07-30;Home;60 a 69;No;120;727;519;38;9;268;100;3;44;76;56;75;606;474;350;1126
CATALUNYA;GLOBAL;2021-07-30;Home;60 a 69;Si;2;100;29;1;1;10;3;1;2;0;3;0;64;21;2;2
CATALUNYA;GLOBAL;2021-07-30;Home;70 a 79;No;67;571;242;18;6;175;44;5;27;40;30;43;507;224;42;45
CATALUNYA;GLOBAL;2021-07-30;Home;70 a 79;Si;4;133;41;1;0;15;1;1;3;1;4;1;84;27;0;0
CATALUNYA;GLOBAL;2021-07-30;Home;80 o més;No;49;422;168;25;2;169;11;8;16;33;18;35;379;157;25;33
CATALUNYA;GLOBAL;2021-07-30;Home;80 o més;Si;18;387;100;3;0;39;0;6;14;4;15;4;259;65;3;3
CATALUNYA;GLOBAL;2021-07-29;Altres;N/A;--;103;240;20;30;7;145;44;0;21;82;14;7;227;17;287;233
CATALUNYA;GLOBAL;2021-07-29;Dona;0 a 9;No;142;416;568;1;0;2;0;0;62;80;58;75;379;539;0;0
CATALUNYA;GLOBAL;2021-07-29;Dona;0 a 9;Si;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
CATALUNYA;GLOBAL;2021-07-29;Dona;10 a 19;No;313;992;1679;2;0;8;1;0;105;208;114;218;818;1487;3944;2629
CATALUNYA;GLOBAL;2021-07-29;Dona;10 a 19;Si;0;21;3;0;0;0;0;0;0;0;0;0;16;2;6;5
CATALUNYA;GLOBAL;2021-07-29;Dona;20 a 29;No;289;2726;1410;11;1;53;7;0;90;199;117;204;2022;1226;4660;5201
CATALUNYA;GLOBAL;2021-07-29;Dona;20 a 29;Si;0;19;5;0;0;0;0;0;0;0;0;0;13;4;0;0
CATALUNYA;GLOBAL;2021-07-29;Dona;30 a 39;No;304;2905;1153;26;2;109;23;0;107;197;122;206;2196;1049;3893;6222
CATALUNYA;GLOBAL;2021-07-29;Dona;30 a 39;Si;1;40;4;0;0;0;0;0;1;0;1;0;29;3;0;1
CATALUNYA;GLOBAL;2021-07-29;Dona;40 a 49;No;275;3629;1114;9;4;89;23;0;116;159;128;164;2745;1000;1369;1467
CATALUNYA;GLOBAL;2021-07-29;Dona;40 a 49;Si;5;60;11;0;0;1;0;0;3;2;3;2;41;8;0;0
CATALUNYA;GLOBAL;2021-07-29;Dona;50 a 59;No;152;3378;985;14;2;107;24;0;56;96;75;96;2558;875;619;397
CATALUNYA;GLOBAL;2021-07-29;Dona;50 a 59;Si;4;76;16;0;0;4;0;0;4;0;4;0;55;8;0;2
CATALUNYA;GLOBAL;2021-07-29;Dona;60 a 69;No;149;1469;783;15;8;145;44;0;54;95;67;94;1165;726;384;1176
CATALUNYA;GLOBAL;2021-07-29;Dona;60 a 69;Si;2;87;8;1;0;3;0;0;1;1;1;1;52;7;1;3
CATALUNYA;GLOBAL;2021-07-29;Dona;70 a 79;No;63;446;418;7;3;95;14;2;22;41;28;42;394;392;69;58
CATALUNYA;GLOBAL;2021-07-29;Dona;70 a 79;Si;7;220;34;0;0;2;0;1;7;0;8;0;148;19;1;1
CATALUNYA;GLOBAL;2021-07-29;Dona;80 o més;No;61;626;224;21;1;164;5;10;37;24;38;25;554;212;37;34
CATALUNYA;GLOBAL;2021-07-29;Dona;80 o més;Si;31;1202;198;3;0;36;0;2;24;7;28;11;720;118;4;4
CATALUNYA;GLOBAL;2021-07-29;Home;0 a 9;No;161;451;624;1;0;4;1;0;75;86;66;89;419;597;0;0
CATALUNYA;GLOBAL;2021-07-29;Home;0 a 9;Si;0;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0
CATALUNYA;GLOBAL;2021-07-29;Home;10 a 19;No;323;762;1461;3;0;10;0;0;123;200;127;204;620;1313;4066;2466
CATALUNYA;GLOBAL;2021-07-29;Home;10 a 19;Si;3;18;7;0;0;0;0;0;1;2;1;1;16;7;17;15
CATALUNYA;GLOBAL;2021-07-29;Home;20 a 29;No;332;1269;1136;12;1;58;11;0;108;224;130;225;1007;997;5831;5501
CATALUNYA;GLOBAL;2021-07-29;Home;20 a 29;Si;1;32;7;0;0;0;0;0;1;0;1;0;25;4;4;2
CATALUNYA;GLOBAL;2021-07-29;Home;30 a 39;No;262;1249;962;14;7;108;21;0;71;191;81;198;1002;863;4221;7216
CATALUNYA;GLOBAL;2021-07-29;Home;30 a 39;Si;1;41;7;0;0;0;0;0;1;0;1;0;29;3;1;3
